,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
395,tt0113319,False,0,,291731,en,Homage,"The young caretaker at the estate of a reclusive woman develops a dangerous obsession with her daughter, a sexy television star. Unexpected twists and turns.",0.014925,/udpChWE5UM1lxIHFem4VjcqdiGa.jpg,5/3/95,0,97,Released,He would sacrifice everything for her...even her.,Homage,False
396,tt0113827,False,0,,226229,en,Mirage,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,0.30295700000000003,/3j1CUK5PR5CHYVlZTtmVCZaUT8R.jpg,11/21/95,0,92,Released,Love is the deadliest illusion.,Mirage,False
397,tt0114047,False,0,,203119,en,Open Season,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire.",0.012456,/esq6aS6ItWhjXLRnw30TK9l2WBL.jpg,5/3/96,0,97,Released,,Open Season,False
398,tt0112889,False,0,,172923,en,Dos Crímenes,"Greed and playing into the hand of providence provides the focus of this Mexican comedy adapted from a novel by Jorge Ibarguengoitia. Marcos, an architect, has just returned to the home of his wealthy uncle Ramon after squandering his money in Mexico City and subsequently finding himself falsely accused of a crime. Although he is flat-broke, he conceals this from Ramon, telling him that he has returned home to buy a local gold mine. Marcos finds the lies come easily as begins trying to induce his uncle to fund his endeavor. Irascible Ramon, who likes Marcos for his similar love of drinking and smoking is duped, but Ramon's sons are not fooled by Marcos. To them he is a threat, and they fear he will be placed in the will. Soon all of them are trying to out-manipulate each other. Even Ramon, who is not as innocent as he appears is involved in the mayhem.",0.23337600000000003,/1L15fJfWfOUK9Ht15OLLmgW90h8.jpg,5/26/95,0,0,Released,,Dos Crímenes,False
399,tt0109339,False,0,,316098,en,Brother Minister: The Assassination of Malcolm X,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the ...",0.0368,/ucpTUr0i3xgxRAdIHJNSOV5HeQu.jpg,3/1/95,0,115,Released,,Brother Minister: The Assassination of Malcolm X,False
400,tt0110027,False,26000000,,8011,en,Highlander III: The Sorcerer,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",6.8666339999999995,/8ZeckjmtObR3QPjzSm4X656vFS2.jpg,11/29/94,36800000,99,Released,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Highlander: The Final Dimension,False
401,tt0109785,False,0,,171857,en,Federal Hill,"In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.",0.100685,/79qtZM5nPGnslmrWjXWHdawwQhd.jpg,2/24/95,0,97,Released,,Federal Hill,False
402,tt0113409,False,8000000,http://www.theofficialjohncarpenter.com/in-the-mouth-of-madness/,2654,en,In the Mouth of Madness,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,/xgrCUFFimv5gom3X01KpLIPVt1E.jpg,12/12/94,8946600,95,Released,Lived Any Good Books Lately?,In the Mouth of Madness,False
403,tt0109021,False,0,,18069,en,8 Seconds,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",1.888534,/dNkJp1oOZxiEYFSRyZfcEreGZNS.jpg,2/25/94,0,105,Released,Hang on for the ride of your life!,8 Seconds,False
404,tt0109035,False,0,http://www.newline.com/properties/abovetherim.html,19092,en,Above the Rim,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",4.38154,/1ng4sowDKOPMJk9xO2G1g1c2DRs.jpg,3/23/94,0,96,Released,Some games you play. Some games play you.,Above the Rim,False
405,tt0106220,False,0,,2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",17.555909,/zEwEXGDvJ8Ou2s6XbLMPvMTX53S.jpg,11/19/93,48919043,94,Released,The Family Just Got A Little Stranger,Addams Family Values,False
406,tt0111804,False,0,,38129,en,Martin Lawrence: You So Crazy,"Stand up comedy by Martin Lawrence, filmed in the Majestic Theater in New York City. Martin Lawrence talks about everything from racism, to relationships, to his childhood.",0.394194,/sXoIo05zEY47L6ICjG0RqiVoDwj.jpg,4/27/94,0,84,Released,Uncut. Unrated. Unbelievably Funny.,Martin Lawrence: You So Crazy,False
407,tt0106226,False,34000000,,10436,en,The Age of Innocence,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",8.013617,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg,9/17/93,32255440,139,Released,In a world of tradition. In an age of innocence. They dared to break the rules.,The Age of Innocence,False
408,tt0109068,False,0,,13595,en,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,7.09232,/jx06ghWxAC0BdrxUa03rti81RcY.jpg,8/5/94,0,92,Released,The amps are on but nobody's home.,Airheads,False
409,tt0109067,False,17080000,,46094,en,The Air Up There,"Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball prodigy Jimmy glimpsed in a home movie. But Saleh is the chief's son and has responsibilities at home, since the tribe's land is threatened by a mining company with its own hotshot basketball team.",1.8962729999999999,/9DqFILk5EHGRpBF1nM0lcFkjEdC.jpg,1/7/94,21011500,107,Released,,The Air Up There,False
410,tt0106292,False,0,,9409,en,Another Stakeout,"Chris and Bill are called upon for their excellent surveillance record to stakeout a lakeside home where a Mafia trial witness is believed to be heading or already hiding. Unlike their earlier _Stakeout_, this time they are accompanied by Gina Garret from the DA's office and her pet rottweiler 'Archie'; their cover, husband and wife with son Bill.",12.967239,/zDQrp5ZL29j98nOk1SKZENAfYs0.jpg,7/22/93,0,105,Released,"They're on the look out for thrills, action and adventure.",Another Stakeout,False
411,tt0109198,False,0,,11853,en,Bad Girls,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",14.644772,/eaGOVOI4BZG7xFOzMdDpfAhDOWJ.jpg,4/22/94,15240435,99,Released,It was a dangerous time to be a woman. And a good time to have friends.,Bad Girls,False
412,tt0109219,False,3200000,,16771,en,Barcelona,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",1.632711,/ykfnXaAvepoUeGpDlqQTLAcTjjr.jpg,7/29/94,0,100,Released,Americans. Anti Americans. In Love.,Barcelona,False
413,tt0106379,False,40000000,,46924,en,Being Human,One man must learn the meaning of courage across four lifetimes centuries apart.,2.783872,/eFf8wEH273Bij2O9d9LCLDu4fdU.jpg,5/6/94,0,122,Released,"For Hector, history has a way of repeating itself.",Being Human,False
414,tt0106400,False,0,,11041,en,The Beverly Hillbillies,"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",5.673735,/idzXsphp93p4a2CurbjACcqTVMq.jpg,10/15/93,0,93,Released,The day they moved in... Beverly Hills moved out.,The Beverly Hillbillies,False
415,tt0109254,False,50000000,,306,en,Beverly Hills Cop III,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",11.787784,/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg,5/24/94,119208989,104,Released,,Beverly Hills Cop III,False
416,tt0109279,False,0,,14522,en,Black Beauty,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",8.398845,/e8LdBWsUzjjvUjMwgfaAukQXg3i.jpg,7/29/94,0,88,Released,,Black Beauty,False
417,tt0109297,False,0,,26203,en,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",3.0028200000000003,/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg,1/26/94,16668552,106,Released,"What you can't see, can kill you.",Blink,False
418,tt0109303,False,0,http://www.mgm.com/#/our-titles/215/Blown-Away,178,en,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,13.155071,/elDZEW6wkGHTAwIUDrNMARNgxPY.jpg,7/1/94,30156002,121,Released,5. 4. 3. 2. 1......Time's Up.,Blown Away,False
419,tt0109305,False,0,,19819,en,Blue Chips,"Pete Bell, a college basketball coach is under a lot of pressure. His team aren't winning and he cannot attract new players. The stars of the future are secretly being paid by boosters. This practice is forbidden in the college game, but Pete is desperate and has pressures from all around.",6.131056,/upew7DDF9ueZ0Wq9jT71fPpCtiK.jpg,2/18/94,0,108,Released,,Blue Chips,False
420,tt0109306,False,0,,57834,en,Blue Sky,"Hank Marshall is a tough, square-jawed, straitlaced Army engineer and nuclear science expert, assigned to help conduct weapons-testing in 1950's America. Hank has become a thorn in the side of the Army, though, for a couple of very different reasons. He is an outspoken opponent of atmospheric testing, though his superiors hold contrary views and want to squelch his concerns...and his reports. The other problem is his wife, Carly. She is voluptuous and volatile, wreaking havoc in his personal life and stirring up intrigue at each new Army base.",4.993829,/wTj6LHt0Q1ReMqLuehawOjXh0ch.jpg,9/16/94,0,101,Released,"In a world of secrets, love is the most powerful weapon.",Blue Sky,False
421,tt0106452,False,13000000,,4722,en,Body Snatchers,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",6.559692999999999,/4GLnErLrLfban9JDCOsxB9Xeegq.jpg,6/9/93,428868,87,Released,Imagine... you're gone and someone else is living inside your body.,Body Snatchers,False
422,tt0106471,False,0,,18215,en,Boxing Helena,"A top surgeon is besotted with a beautiful woman who once ditched him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but an horrific accident leaves her at his mercy. The plot is bizarre and perhaps sick at times, ending abruptly and with a twist.",4.304224,/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg,6/18/93,1796389,107,Released,"Beyond love, beyond obsession, there hides something beyond reason.",Boxing Helena,False
423,tt0106489,False,22000000,,1607,en,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",6.115628,/wlYIwDwk53R4h0uMnpK1NAhHqdg.jpg,9/14/93,17287898,121,Released,"One man lives in the neighborhood, another man owns it.",A Bronx Tale,False
424,tt0109361,False,0,,26391,en,Cabin Boy,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",1.679042,/yO66Qjbj1Qlm3war4Z18hjXrYkV.jpg,1/7/94,3662459,80,Released,"He's Setting Sail On The High Seas... Without A Rudder, A Compass, Or A Clue!",Cabin Boy,False
425,tt0106505,False,13000000,http://www.sonymoviechannel.com/movies/calendar-girl/details,117553,en,Calendar Girl,"Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...",1.316741,/lr24NrKyzKjkAtFOi0uveKeqfIE.jpg,9/3/93,2570145,90,Released,Three boy's journey to discovery in the Hollywood of the early sixties.,Calendar Girl,False
426,tt0106519,False,30000000,,6075,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",8.698509,/tGPqPHuOCbyFxwllrYgKkPDu9xB.jpg,11/10/93,36516012,144,Released,He's got a good future if he can live past next week.,Carlito's Way,False
427,tt0109439,False,0,,11310,en,City Slickers II: The Legend of Curly's Gold,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.",8.605703,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg,6/10/94,0,116,Released,,City Slickers II: The Legend of Curly's Gold,False
428,tt0109443,False,0,,18658,en,Clean Slate,"Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.",2.724621,/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg,5/6/94,7355425,107,Released,,Clean Slate,False
429,tt0106582,False,70000000,,9350,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",9.830853,/8XefYka77ypAnPJvaVlfUGBBs4a.jpg,5/28/93,255000211,112,Released,The height of adventure.,Cliffhanger,False
430,tt0106598,False,0,,9612,en,Coneheads,"With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France! As the odd ""Saturday Night Live"" characters settle into middle-class life in this feature-length comedy, a neighbor admires their daughter.",10.722729,/9vuFI0xV1yZfsWr23evJlkRDL8j.jpg,7/23/93,0,88,Released,Young ones! Parental units! We summon you!,Coneheads,False
431,tt0109456,False,40000000,,2124,en,Color of Night,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",14.228963,/qvNWTJ8m65DDGr8olt1o39OQVkH.jpg,8/19/94,19726050,121,Released,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",Color of Night,False
432,tt0109480,False,0,,26261,en,Cops & Robbersons,"Hard-as-nails cop Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The Hitman is one thing, but can you survive the Robberson family.",7.042878,/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg,4/15/94,0,93,Released,,Cops & Robbersons,False
433,tt0109493,False,0,,19176,en,The Cowboy Way,"Two championship rodeo partners travel to New York to find their missing friend, Nacho Salazar who went missing there.",4.286279,/dNyAx7mCOz69QtNObLKC2gw9f1p.jpg,6/3/94,0,102,Released,,The Cowboy Way,False
434,tt0106660,False,0,,49299,en,Dangerous Game,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",2.70097,/uA33fZpS0EBDfo0v9dQ1oiOUSpf.jpg,11/19/93,0,108,Released,TURBULENCE REDEMPTION HOLLYWOOD,Dangerous Game,False
435,tt0106673,False,0,,11566,en,Dave,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...",13.696394,/d8RP3iz7QVlkPAuEX4y6jMd2rC2.jpg,5/7/93,63000000,110,Released,"In a country where anybody can become President, anybody just did.",Dave,False
436,tt0106677,False,6900000,,9571,en,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",6.8652,/ksw0G7zSM98rKZWNwl5EuEgpXpt.jpg,9/24/93,7993039,102,Released,See it with a bud.,Dazed and Confused,False
437,tt0106697,False,57000000,http://www.warnerbros.com/demolition-man,9739,en,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.",11.626116,/k0PN3Ho12cGGIVJW7SCS7apLYaP.jpg,10/8/93,159055768,115,Released,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,Demolition Man,False
438,tt0109729,False,0,,24257,en,The Endless Summer 2,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",0.408159,/uNWiRuJWa4yRd4DsjonnWn7gEQG.jpg,6/3/94,0,109,Released,,The Endless Summer 2,False
439,tt0106834,False,8000000,,34444,en,Even Cowgirls Get the Blues,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' (John Hurt) sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty- ranch.",2.970724,/i6EHIy9L2OEWuEA0tnehi9PFkdi.jpg,5/13/94,0,96,Released,,Even Cowgirls Get the Blues,False
440,tt0106873,False,0,,26141,en,Fatal Instinct,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",3.555139,/sZDp3eHwujNR71aNU0rLDz7phJA.jpg,10/29/93,0,91,Released,"Sex, murder and revenge were never this funny.",Fatal Instinct,False
441,tt0106332,False,0,,10997,zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled, ""Farewell My Concubine,"" that brings them fame and fortune. When Shitou marries Juxian, Doutzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",4.875826999999999,/iQ7qq1MStTg5G7ID7vxW2rwfsdW.jpg,9/16/93,0,171,Released,,Farewell My Concubine,False
442,tt0109783,False,0,,50463,en,The Favor,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.",1.344876,/eKpxCQllaktjfqR11ITbYstcHmD.jpg,4/29/94,0,97,Released,Two Women. Three Men. One Secret.,The Favor,False
443,tt0106881,False,0,,10443,en,Fearless,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived.",9.284624,/mhJTfQiHdDXcx58dAcMwnq61k0L.jpg,10/15/93,0,122,Released,Some people are afraid of nothing.,Fearless,False
444,tt0106880,False,0,,20239,en,Fear of a Black Hat,"Chronicling the controversial career of bad boys N.W.H. (Niggaz With Hats), this uproarious 'mockumentary' lampoons all of hardcore rap's hot-button issues. This underground laugh riot recounts the rise, fall and resurrection of a clueless bunch of would-be rappers, Ice Cold, Tone-Def &amp; Tasty Taste performing as N.W.H.",0.985441,/jrpkn4GuBDS1Kh0lyR1UcXgeMi9.jpg,10/28/94,0,88,Released,The First Drive-By Comedy,Fear of a Black Hat,False
445,tt0111732,False,0,,16297,en,With Honors,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.",2.969003,/b4fwH4wTvm47P14NSXxaOeQvINM.jpg,4/29/94,0,103,Released,"If you want a degree go to Harvard, If you want an education go to Simon Wilder.",With Honors,False
446,tt0106926,False,0,,18551,en,Flesh and Bone,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",1.896869,/3bSequ38Oi1tWElVTdOKiR24MPP.jpg,11/5/93,9488998,126,Released,Evil is patient,Flesh and Bone,False
447,tt0111712,False,0,,25440,en,Widows' Peak,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,0.409427,/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg,5/13/94,0,101,Released,,Widows' Peak,False
448,tt0106941,False,30000000,,9024,en,For Love or Money,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",8.468869,/j6ETIHrcTYb6roZmnHhoQ0LDsu1.jpg,10/1/93,11146270,94,Released,He thought there was nothing as seductive as money. He was wrong.,For Love or Money,False
449,tt0106918,False,42000000,,37233,en,The Firm,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",9.678367,/ykoBRyHWvP3akdo98UcIxWAHXeu.jpg,6/30/93,270248367,154,Released,Power can be murder to resist.,The Firm,False
450,tt0106965,False,20000000,,1634,en,Free Willy,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",5.990572,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,7/16/93,153698625,112,Released,How far would you go for a friend?,Free Willy,False
451,tt0109842,False,0,,13815,en,Fresh,"Michael is a 12-year-old drug pusher who lives in a crowded house with his cousins and aunt. His father has become a street bum,but still meets with Fresh on occasion to play chess. Fresh is rather quiet in a crazy world. Fresh's sister is a junkie who sleeps with the dealers that Fresh sells for. As the story progresses Fresh realizes that he doesn't want to sell drugs anymore - he wants revenge.",3.970215,/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg,8/24/94,0,114,Released,,Fresh,False
452,tt0106977,False,44000000,,5503,en,The Fugitive,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",10.089369999999999,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg,8/6/93,368875760,130,Released,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,The Fugitive,False
453,tt0107004,False,35000000,,35588,en,Geronimo: An American Legend,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, whi",4.653462,/cipYLKXoT3PRPIccwUN47bZvYhO.jpg,12/10/93,18635620,115,Released,A Warrior. A Leader. A Legend.,Geronimo: An American Legend,False
454,tt0109890,False,0,,2087,en,The Getaway,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",14.214402999999999,/aqASLZpqGK62bmUI1KLvvEIpKNk.jpg,2/11/94,30,115,Released,,The Getaway,False
455,tt0109891,False,30000000,,41579,en,Getting Even with Dad,"Ray, an ex-con and widower, is planning a coin heist with two accomplices to help him to buy his own bakery. However, he doesn't expect his son Timmy, who was living with Ray's sister, to show up at the house right in the middle of planning. Timmy is ignored and Ray and his buddies pull off the heist. Timmy gets his father's attention by stealing the coins and hiding them. To get them back, his father must take him to a number of different places and treat him like he enjoys his presence. They grow fond of each other but Timmy won't stay with his dad unless he gives up the coins.",2.410545,/n8n8wp812DKzLOi9Eow5Ajomm67.jpg,6/17/94,0,109,Released,"..He's not getting mad, he's Getting Even With Dad.",Getting Even with Dad,False
456,tt0109913,False,0,,18620,en,Go Fish,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging?",0.775898,/dyKh0Kv9XmG22ZRioJINKMts262.jpg,6/10/94,0,83,Released,The girl is out there,Go Fish,False
457,tt0109920,False,0,,41006,en,A Good Man in Africa,"Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",5.22583,/g5GtunDYY9jqUp2loU92IoTIKWy.jpg,7/14/94,0,94,Released,,A Good Man in Africa,False
458,tt0107057,False,0,,4916,en,Guilty as Sin,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",5.385108,/hQwk4PZdDVJI6SYEEqxx4zqco0j.jpg,6/4/93,22886222,107,Released,"She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",Guilty as Sin,False
